gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,ban1,ban2,ban3,ban4,ban5,gamelength
9727-9727_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=9727,LPL,2023,Spring,0,2/7/2023 9:15,1,13.01,7,Red,jng,Meteor,oe:player:26cf32679ec486e40032e24fa39d15c,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,Sejuani,Elise,Lucian,Varus,Kassadin,Lulu,2324
9727-9727_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=9727,LPL,2023,Spring,0,2/7/2023 9:15,1,13.01,8,Red,mid,haichao,oe:player:f886838ee1808c2f217208267a829ce,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,Sylas,Elise,Lucian,Varus,Kassadin,Lulu,2324
9727-9727_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=9727,LPL,2023,Spring,0,2/7/2023 9:15,1,13.01,9,Red,bot,Lpc,oe:player:2ebebeb69899b72e04b5c14d569b33e,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,Jhin,Elise,Lucian,Varus,Kassadin,Lulu,2324
9727-9727_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=9727,LPL,2023,Spring,0,2/7/2023 9:15,1,13.01,10,Red,sup,Jinjiao,oe:player:efced9552c6030d0beaf318ee62926a,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,Heimerdinger,Elise,Lucian,Varus,Kassadin,Lulu,2324
9727-9727_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9727,LPL,2023,Spring,0,2/7/2023 10:16,2,13.01,1,Blue,top,YSKM,oe:player:7deb8d68aef0757c10381b599f855de,Invictus Gaming,oe:team:53a258f289c26d94431c0496a54e151,K'Sante,Ashe,Ryze,Sejuani,Wukong,Elise,2500
9727-9727_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9727,LPL,2023,Spring,0,2/7/2023 10:16,2,13.01,2,Blue,jng,gideon,oe:player:fbcff2ba1ed74db00928574990c96dc,Invictus Gaming,oe:team:53a258f289c26d94431c0496a54e151,Maokai,Ashe,Ryze,Sejuani,Wukong,Elise,2500
9727-9727_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9727,LPL,2023,Spring,0,2/7/2023 10:16,2,13.01,3,Blue,mid,Dove,oe:player:1d22c812efd7b8a4244d93c51acc399,Invictus Gaming,oe:team:53a258f289c26d94431c0496a54e151,Azir,Ashe,Ryze,Sejuani,Wukong,Elise,2500
9727-9727_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9727,LPL,2023,Spring,0,2/7/2023 10:16,2,13.01,4,Blue,bot,Ahn,oe:player:66d0ff0f8f9b5296770c1dbda549950,Invictus Gaming,oe:team:53a258f289c26d94431c0496a54e151,Zeri,Ashe,Ryze,Sejuani,Wukong,Elise,2500
9727-9727_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9727,LPL,2023,Spring,0,2/7/2023 10:16,2,13.01,5,Blue,sup,Wink,oe:player:39d7885ab4602a7f8d202883d253f5e,Invictus Gaming,oe:team:53a258f289c26d94431c0496a54e151,Lulu,Ashe,Ryze,Sejuani,Wukong,Elise,2500
9727-9727_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9727,LPL,2023,Spring,0,2/7/2023 10:16,2,13.01,6,Red,top,Xiaoxu,oe:player:8007ba25dee37ac1e4445a6e9f8d252,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,Jax,Varus,Lucian,Kassadin,Jayce,Fiora,2500
9727-9727_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9727,LPL,2023,Spring,0,2/7/2023 10:16,2,13.01,7,Red,jng,Meteor,oe:player:26cf32679ec486e40032e24fa39d15c,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,Sylas,Varus,Lucian,Kassadin,Jayce,Fiora,2500
9727-9727_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9727,LPL,2023,Spring,0,2/7/2023 10:16,2,13.01,8,Red,mid,haichao,oe:player:f886838ee1808c2f217208267a829ce,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,Akali,Varus,Lucian,Kassadin,Jayce,Fiora,2500
9727-9727_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9727,LPL,2023,Spring,0,2/7/2023 10:16,2,13.01,9,Red,bot,Lpc,oe:player:2ebebeb69899b72e04b5c14d569b33e,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,Sivir,Varus,Lucian,Kassadin,Jayce,Fiora,2500
9727-9727_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9727,LPL,2023,Spring,0,2/7/2023 10:16,2,13.01,10,Red,sup,Jinjiao,oe:player:efced9552c6030d0beaf318ee62926a,LGD Gaming,oe:team:5f401785b6b78326f9a46b3c6b206ed,Yuumi,Varus,Lucian,Kassadin,Jayce,Fiora,2500
9728-9728_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=9728,LPL,2023,Spring,0,2/7/2023 11:45,1,13.01,1,Blue,top,HOYA,oe:player:57ac9f77eae511aeee1e854434f73f2,ThunderTalk Gaming,oe:team:df80f468a3f9a722df056fe9104f052,Gnar,Yuumi,Jayce,Kassadin,Renekton,Ryze,2318
9728-9728_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=9728,LPL,2023,Spring,0,2/7/2023 11:45,1,13.01,2,Blue,jng,Beichuan,oe:player:05326a1c42e9c27a1067768c88955e7,ThunderTalk Gaming,oe:team:df80f468a3f9a722df056fe9104f052,Sejuani,Yuumi,Jayce,Kassadin,Renekton,Ryze,2318
9728-9728_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=9728,LPL,2023,Spring,0,2/7/2023 11:45,1,13.01,3,Blue,mid,ucal,oe:player:bd6a2e6aaeb993fd29f43790265297f,ThunderTalk Gaming,oe:team:df80f468a3f9a722df056fe9104f052,Akali,Yuumi,Jayce,Kassadin,Renekton,Ryze,2318
9728-9728_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=9728,LPL,2023,Spring,0,2/7/2023 11:45,1,13.01,4,Blue,bot,huanfeng,oe:player:6d664d1402cd16be08e335feacf73b0,ThunderTalk Gaming,oe:team:df80f468a3f9a722df056fe9104f052,Lucian,Yuumi,Jayce,Kassadin,Renekton,Ryze,2318
9728-9728_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=9728,LPL,2023,Spring,0,2/7/2023 11:45,1,13.01,5,Blue,sup,yaoyao,oe:player:0ac2fd09745c0d79a8c9d159d265a6c,ThunderTalk Gaming,oe:team:df80f468a3f9a722df056fe9104f052,Nami,Yuumi,Jayce,Kassadin,Renekton,Ryze,2318
9728-9728_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=9728,LPL,2023,Spring,0,2/7/2023 11:45,1,13.01,6,Red,top,Hery,oe:player:407b2b8fcb2fd977fc766d5df3f4dff,Ultra Prime,oe:team:8d09428f093dfbf3c488bce350af0b1,K'Sante,Elise,Varus,Tristana,Sylas,Yone,2318
9728-9728_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=9728,LPL,2023,Spring,0,2/7/2023 11:45,1,13.01,7,Red,jng,Ning,oe:player:9b22cace0315e520c50f1b8f8ac434c,Ultra Prime,oe:team:8d09428f093dfbf3c488bce350af0b1,Maokai,Elise,Varus,Tristana,Sylas,Yone,2318
9728-9728_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=9728,LPL,2023,Spring,0,2/7/2023 11:45,1,13.01,8,Red,mid,Qing,oe:player:a03108f3d1ff62138464d28409291c0,Ultra Prime,oe:team:8d09428f093dfbf3c488bce350af0b1,Syndra,Elise,Varus,Tristana,Sylas,Yone,2318
9728-9728_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=9728,LPL,2023,Spring,0,2/7/2023 11:45,1,13.01,9,Red,bot,Doggo,oe:player:95082306f78780da5686f118c993366,Ultra Prime,oe:team:8d09428f093dfbf3c488bce350af0b1,Zeri,Elise,Varus,Tristana,Sylas,Yone,2318
9728-9728_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=9728,LPL,2023,Spring,0,2/7/2023 11:45,1,13.01,10,Red,sup,Baolan,oe:player:158c720179ac94f4bbe38b809ff1702,Ultra Prime,oe:team:8d09428f093dfbf3c488bce350af0b1,Lulu,Elise,Varus,Tristana,Sylas,Yone,2318
9728-9728_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9728,LPL,2023,Spring,0,2/7/2023 12:45,2,13.01,1,Blue,top,HOYA,oe:player:57ac9f77eae511aeee1e854434f73f2,ThunderTalk Gaming,oe:team:df80f468a3f9a722df056fe9104f052,Jax,Zeri,Lucian,Kassadin,Ryze,Zoe,2515
9728-9728_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9728,LPL,2023,Spring,0,2/7/2023 12:45,2,13.01,2,Blue,jng,Beichuan,oe:player:05326a1c42e9c27a1067768c88955e7,ThunderTalk Gaming,oe:team:df80f468a3f9a722df056fe9104f052,Sejuani,Zeri,Lucian,Kassadin,Ryze,Zoe,2515
9728-9728_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9728,LPL,2023,Spring,0,2/7/2023 12:45,2,13.01,3,Blue,mid,ucal,oe:player:bd6a2e6aaeb993fd29f43790265297f,ThunderTalk Gaming,oe:team:df80f468a3f9a722df056fe9104f052,Yone,Zeri,Lucian,Kassadin,Ryze,Zoe,2515
9728-9728_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9728,LPL,2023,Spring,0,2/7/2023 12:45,2,13.01,4,Blue,bot,huanfeng,oe:player:6d664d1402cd16be08e335feacf73b0,ThunderTalk Gaming,oe:team:df80f468a3f9a722df056fe9104f052,Caitlyn,Zeri,Lucian,Kassadin,Ryze,Zoe,2515
9728-9728_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9728,LPL,2023,Spring,0,2/7/2023 12:45,2,13.01,5,Blue,sup,yaoyao,oe:player:0ac2fd09745c0d79a8c9d159d265a6c,ThunderTalk Gaming,oe:team:df80f468a3f9a722df056fe9104f052,Heimerdinger,Zeri,Lucian,Kassadin,Ryze,Zoe,2515
9728-9728_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9728,LPL,2023,Spring,0,2/7/2023 12:45,2,13.01,6,Red,top,Hery,oe:player:407b2b8fcb2fd977fc766d5df3f4dff,Ultra Prime,oe:team:8d09428f093dfbf3c488bce350af0b1,K'Sante,Elise,Varus,Maokai,Sylas,Akali,2515
9728-9728_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9728,LPL,2023,Spring,0,2/7/2023 12:45,2,13.01,7,Red,jng,Ning,oe:player:9b22cace0315e520c50f1b8f8ac434c,Ultra Prime,oe:team:8d09428f093dfbf3c488bce350af0b1,Vi,Elise,Varus,Maokai,Sylas,Akali,2515
9728-9728_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9728,LPL,2023,Spring,0,2/7/2023 12:45,2,13.01,8,Red,mid,Qing,oe:player:a03108f3d1ff62138464d28409291c0,Ultra Prime,oe:team:8d09428f093dfbf3c488bce350af0b1,Taliyah,Elise,Varus,Maokai,Sylas,Akali,2515
9728-9728_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9728,LPL,2023,Spring,0,2/7/2023 12:45,2,13.01,9,Red,bot,Doggo,oe:player:95082306f78780da5686f118c993366,Ultra Prime,oe:team:8d09428f093dfbf3c488bce350af0b1,Draven,Elise,Varus,Maokai,Sylas,Akali,2515
9728-9728_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=9728,LPL,2023,Spring,0,2/7/2023 12:45,2,13.01,10,Red,sup,Baolan,oe:player:158c720179ac94f4bbe38b809ff1702,Ultra Prime,oe:team:8d09428f093dfbf3c488bce350af0b1,Ashe,Elise,Varus,Maokai,Sylas,Akali,2515
9728-9728_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=9728,LPL,2023,Spring,0,2/7/2023 13:47,3,13.01,1,Blue,top,HOYA,oe:player:57ac9f77eae511aeee1e854434f73f2,ThunderTalk Gaming,oe:team:df80f468a3f9a722df056fe9104f052,K'Sante,Zeri,Lucian,Kassadin,Sylas,Zoe,1838
9728-9728_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=9728,LPL,2023,Spring,0,2/7/2023 13:47,3,13.01,2,Blue,jng,Beichuan,oe:player:05326a1c42e9c27a1067768c88955e7,ThunderTalk Gaming,oe:team:df80f468a3f9a722df056fe9104f052,Maokai,Zeri,Lucian,Kassadin,Sylas,Zoe,1838
9728-9728_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=9728,LPL,2023,Spring,0,2/7/2023 13:47,3,13.01,3,Blue,mid,ucal,oe:player:bd6a2e6aaeb993fd29f43790265297f,ThunderTalk Gaming,oe:team:df80f468a3f9a722df056fe9104f052,Jayce,Zeri,Lucian,Kassadin,Sylas,Zoe,1838
9728-9728_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=9728,LPL,2023,Spring,0,2/7/2023 13:47,3,13.01,4,Blue,bot,huanfeng,oe:player:6d664d1402cd16be08e335feacf73b0,ThunderTalk Gaming,oe:team:df80f468a3f9a722df056fe9104f052,Ziggs,Zeri,Lucian,Kassadin,Sylas,Zoe,1838
9728-9728_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=9728,LPL,2023,Spring,0,2/7/2023 13:47,3,13.01,5,Blue,sup,yaoyao,oe:player:0ac2fd09745c0d79a8c9d159d265a6c,ThunderTalk Gaming,oe:team:df80f468a3f9a722df056fe9104f052,Braum,Zeri,Lucian,Kassadin,Sylas,Zoe,1838
9728-9728_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=9728,LPL,2023,Spring,0,2/7/2023 13:47,3,13.01,6,Red,top,Hery,oe:player:407b2b8fcb2fd977fc766d5df3f4dff,Ultra Prime,oe:team:8d09428f093dfbf3c488bce350af0b1,Gnar,Varus,Heimerdinger,Elise,Leona,Alistar,1838
9728-9728_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=9728,LPL,2023,Spring,0,2/7/2023 13:47,3,13.01,7,Red,jng,Ning,oe:player:9b22cace0315e520c50f1b8f8ac434c,Ultra Prime,oe:team:8d09428f093dfbf3c488bce350af0b1,Sejuani,Varus,Heimerdinger,Elise,Leona,Alistar,1838
9728-9728_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=9728,LPL,2023,Spring,0,2/7/2023 13:47,3,13.01,8,Red,mid,Qing,oe:player:a03108f3d1ff62138464d28409291c0,Ultra Prime,oe:team:8d09428f093dfbf3c488bce350af0b1,Syndra,Varus,Heimerdinger,Elise,Leona,Alistar,1838
9728-9728_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=9728,LPL,2023,Spring,0,2/7/2023 13:47,3,13.01,9,Red,bot,Doggo,oe:player:95082306f78780da5686f118c993366,Ultra Prime,oe:team:8d09428f093dfbf3c488bce350af0b1,Draven,Varus,Heimerdinger,Elise,Leona,Alistar,1838
9728-9728_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=9728,LPL,2023,Spring,0,2/7/2023 13:47,3,13.01,10,Red,sup,Baolan,oe:player:158c720179ac94f4bbe38b809ff1702,Ultra Prime,oe:team:8d09428f093dfbf3c488bce350af0b1,Nautilus,Varus,Heimerdinger,Elise,Leona,Alistar,1838
ESPORTSTMNT01_3304845,complete,,LCK,2023,Spring,0,2/8/2023 8:06,1,13.01,1,Blue,top,Burdol,oe:player:566586ef99b39b57e9c85c59f021da5,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Gnar,Maokai,Lulu,Varus,Kassadin,K'Sante,2249
ESPORTSTMNT01_3304845,complete,,LCK,2023,Spring,0,2/8/2023 8:06,1,13.01,2,Blue,jng,Willer,oe:player:baf26814ef7b2f10fac33a00c3d53a3,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Wukong,Maokai,Lulu,Varus,Kassadin,K'Sante,2249
ESPORTSTMNT01_3304845,complete,,LCK,2023,Spring,0,2/8/2023 8:06,1,13.01,3,Blue,mid,Clozer,oe:player:6adb46561c24655e0455d9b3fdc5698,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Akali,Maokai,Lulu,Varus,Kassadin,K'Sante,2249
ESPORTSTMNT01_3304845,complete,,LCK,2023,Spring,0,2/8/2023 8:06,1,13.01,4,Blue,bot,Envyy,oe:player:b0e54ad49a5ce7a200bcb877eee7ed9,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Caitlyn,Maokai,Lulu,Varus,Kassadin,K'Sante,2249
ESPORTSTMNT01_3304845,complete,,LCK,2023,Spring,0,2/8/2023 8:06,1,13.01,5,Blue,sup,Kael,oe:player:d24f38ec30ce6f7577066f80e43e4bf,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Karma,Maokai,Lulu,Varus,Kassadin,K'Sante,2249
ESPORTSTMNT01_3304845,complete,,LCK,2023,Spring,0,2/8/2023 8:06,1,13.01,6,Red,top,DuDu,oe:player:6e6a78244523ed9e54731d07d1f79f4,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Jax,Elise,Lucian,Vi,Renekton,Sylas,2249
ESPORTSTMNT01_3304845,complete,,LCK,2023,Spring,0,2/8/2023 8:06,1,13.01,7,Red,jng,YoungJae,oe:player:e5feef89d633a666eeaaf6392ca2fa9,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Sejuani,Elise,Lucian,Vi,Renekton,Sylas,2249
ESPORTSTMNT01_3304845,complete,,LCK,2023,Spring,0,2/8/2023 8:06,1,13.01,8,Red,mid,BuLLDoG,oe:player:317aeb74a6dd16bea711bbad361ca44,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Azir,Elise,Lucian,Vi,Renekton,Sylas,2249
ESPORTSTMNT01_3304845,complete,,LCK,2023,Spring,0,2/8/2023 8:06,1,13.01,9,Red,bot,Taeyoon,oe:player:952237fce714ed1eca8ded17523bee9,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Jhin,Elise,Lucian,Vi,Renekton,Sylas,2249
ESPORTSTMNT01_3304845,complete,,LCK,2023,Spring,0,2/8/2023 8:06,1,13.01,10,Red,sup,Jun,oe:player:054e5f8aeb885db6713f4a3e7328efc,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Ashe,Elise,Lucian,Vi,Renekton,Sylas,2249
ESPORTSTMNT01_3303961,complete,,LCK,2023,Spring,0,2/8/2023 9:07,2,13.01,1,Blue,top,DuDu,oe:player:6e6a78244523ed9e54731d07d1f79f4,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Gnar,Vi,Sylas,Elise,Irelia,Kassadin,1880
ESPORTSTMNT01_3303961,complete,,LCK,2023,Spring,0,2/8/2023 9:07,2,13.01,2,Blue,jng,YoungJae,oe:player:e5feef89d633a666eeaaf6392ca2fa9,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Sejuani,Vi,Sylas,Elise,Irelia,Kassadin,1880
ESPORTSTMNT01_3303961,complete,,LCK,2023,Spring,0,2/8/2023 9:07,2,13.01,3,Blue,mid,BuLLDoG,oe:player:317aeb74a6dd16bea711bbad361ca44,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Akali,Vi,Sylas,Elise,Irelia,Kassadin,1880
ESPORTSTMNT01_3303961,complete,,LCK,2023,Spring,0,2/8/2023 9:07,2,13.01,4,Blue,bot,Taeyoon,oe:player:952237fce714ed1eca8ded17523bee9,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Varus,Vi,Sylas,Elise,Irelia,Kassadin,1880
ESPORTSTMNT01_3303961,complete,,LCK,2023,Spring,0,2/8/2023 9:07,2,13.01,5,Blue,sup,Jun,oe:player:054e5f8aeb885db6713f4a3e7328efc,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Jhin,Vi,Sylas,Elise,Irelia,Kassadin,1880
ESPORTSTMNT01_3303961,complete,,LCK,2023,Spring,0,2/8/2023 9:07,2,13.01,6,Red,top,Burdol,oe:player:566586ef99b39b57e9c85c59f021da5,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Jayce,K'Sante,Ashe,Renekton,Jax,Fiora,1880
ESPORTSTMNT01_3303961,complete,,LCK,2023,Spring,0,2/8/2023 9:07,2,13.01,7,Red,jng,Willer,oe:player:baf26814ef7b2f10fac33a00c3d53a3,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Maokai,K'Sante,Ashe,Renekton,Jax,Fiora,1880
ESPORTSTMNT01_3303961,complete,,LCK,2023,Spring,0,2/8/2023 9:07,2,13.01,8,Red,mid,Clozer,oe:player:6adb46561c24655e0455d9b3fdc5698,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Azir,K'Sante,Ashe,Renekton,Jax,Fiora,1880
ESPORTSTMNT01_3303961,complete,,LCK,2023,Spring,0,2/8/2023 9:07,2,13.01,9,Red,bot,Envyy,oe:player:b0e54ad49a5ce7a200bcb877eee7ed9,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Caitlyn,K'Sante,Ashe,Renekton,Jax,Fiora,1880
ESPORTSTMNT01_3303961,complete,,LCK,2023,Spring,0,2/8/2023 9:07,2,13.01,10,Red,sup,Kael,oe:player:d24f38ec30ce6f7577066f80e43e4bf,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Lux,K'Sante,Ashe,Renekton,Jax,Fiora,1880
9729-9729_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=9729,LPL,2023,Spring,0,2/8/2023 9:17,1,13.01,1,Blue,top,Bin,oe:player:fb66ef5885b4be9323905b821dc3a42,Bilibili Gaming,oe:team:d356a144644879dabb5f34cd99c886d,Gnar,K'Sante,Yuumi,Maokai,Kassadin,Azir,1698
9729-9729_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=9729,LPL,2023,Spring,0,2/8/2023 9:17,1,13.01,2,Blue,jng,Xun,oe:player:fbdc4428b2d095c83aebeed5da4e4b2,Bilibili Gaming,oe:team:d356a144644879dabb5f34cd99c886d,Wukong,K'Sante,Yuumi,Maokai,Kassadin,Azir,1698
9729-9729_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=9729,LPL,2023,Spring,0,2/8/2023 9:17,1,13.01,3,Blue,mid,Yagao,oe:player:4860d1660ce45bd15a600953309135c,Bilibili Gaming,oe:team:d356a144644879dabb5f34cd99c886d,Ryze,K'Sante,Yuumi,Maokai,Kassadin,Azir,1698
9729-9729_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=9729,LPL,2023,Spring,0,2/8/2023 9:17,1,13.01,4,Blue,bot,Elk,oe:player:a58a0d41103cdc5b58cbb547eeaca2d,Bilibili Gaming,oe:team:d356a144644879dabb5f34cd99c886d,Lucian,K'Sante,Yuumi,Maokai,Kassadin,Azir,1698
9729-9729_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=9729,LPL,2023,Spring,0,2/8/2023 9:17,1,13.01,5,Blue,sup,ON,oe:player:90651ebea9a35ec4e018c8157492e17,Bilibili Gaming,oe:team:d356a144644879dabb5f34cd99c886d,Nami,K'Sante,Yuumi,Maokai,Kassadin,Azir,1698
9729-9729_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=9729,LPL,2023,Spring,0,2/8/2023 9:17,1,13.01,6,Red,top,Biubiu,oe:player:445af96e9e883e18105c9c6072d97a1,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,Jayce,Jax,Kindred,Galio,Elise,Nidalee,1698
9729-9729_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=9729,LPL,2023,Spring,0,2/8/2023 9:17,1,13.01,7,Red,jng,Heng,oe:player:92f0831b560a15d8be3be25275adb08,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,Vi,Jax,Kindred,Galio,Elise,Nidalee,1698
9729-9729_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=9729,LPL,2023,Spring,0,2/8/2023 9:17,1,13.01,8,Red,mid,Shanks,oe:player:0e2f0d3ded24c190dd6a4b3d6f89f04,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,Cassiopeia,Jax,Kindred,Galio,Elise,Nidalee,1698
9729-9729_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=9729,LPL,2023,Spring,0,2/8/2023 9:17,1,13.01,9,Red,bot,Hope,oe:player:7cf68f44e5dc31827b1d3f0a3b4a28e,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,Varus,Jax,Kindred,Galio,Elise,Nidalee,1698
9729-9729_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=9729,LPL,2023,Spring,0,2/8/2023 9:17,1,13.01,10,Red,sup,Iwandy,oe:player:db820b983e253a5e5926aa8cd8d1a82,Team WE,oe:team:62c1cd9465dc63824593ee5046f5aa8,Ashe,Jax,Kindred,Galio,Elise,Nidalee,1698
ESPORTSTMNT01_3305848,complete,,LCK,2023,Spring,0,2/8/2023 10:00,3,13.01,1,Blue,top,Burdol,oe:player:566586ef99b39b57e9c85c59f021da5,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Gnar,Ashe,Caitlyn,Sejuani,Kassadin,Wukong,1903
ESPORTSTMNT01_3305848,complete,,LCK,2023,Spring,0,2/8/2023 10:00,3,13.01,2,Blue,jng,Willer,oe:player:baf26814ef7b2f10fac33a00c3d53a3,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Maokai,Ashe,Caitlyn,Sejuani,Kassadin,Wukong,1903
ESPORTSTMNT01_3305848,complete,,LCK,2023,Spring,0,2/8/2023 10:00,3,13.01,3,Blue,mid,Clozer,oe:player:6adb46561c24655e0455d9b3fdc5698,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Azir,Ashe,Caitlyn,Sejuani,Kassadin,Wukong,1903
ESPORTSTMNT01_3305848,complete,,LCK,2023,Spring,0,2/8/2023 10:00,3,13.01,4,Blue,bot,Envyy,oe:player:b0e54ad49a5ce7a200bcb877eee7ed9,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Lucian,Ashe,Caitlyn,Sejuani,Kassadin,Wukong,1903
ESPORTSTMNT01_3305848,complete,,LCK,2023,Spring,0,2/8/2023 10:00,3,13.01,5,Blue,sup,Kael,oe:player:d24f38ec30ce6f7577066f80e43e4bf,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Nami,Ashe,Caitlyn,Sejuani,Kassadin,Wukong,1903
ESPORTSTMNT01_3305848,complete,,LCK,2023,Spring,0,2/8/2023 10:00,3,13.01,6,Red,top,DuDu,oe:player:6e6a78244523ed9e54731d07d1f79f4,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,K'Sante,Elise,Vi,Varus,Renekton,Jayce,1903
ESPORTSTMNT01_3305848,complete,,LCK,2023,Spring,0,2/8/2023 10:00,3,13.01,7,Red,jng,YoungJae,oe:player:e5feef89d633a666eeaaf6392ca2fa9,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Viego,Elise,Vi,Varus,Renekton,Jayce,1903
